,Reacher-v10_seed_0,Reacher-v20_seed_0,Reacher-v30_seed_0,Reacher-v40_seed_0,Reacher-v50_seed_0,Reacher-v10_seed_1,Reacher-v20_seed_1,Reacher-v30_seed_1,Reacher-v40_seed_1,Reacher-v50_seed_1,Reacher-v10_seed_2,Reacher-v20_seed_2,Reacher-v30_seed_2,Reacher-v40_seed_2,Reacher-v50_seed_2
406,-30.885208,-77.48867,-107.64163,-105.64714,-147.52364,-42.93947,-130.92139,-76.24149,-111.14027,-270.59012,-82.57462,-61.424667,-175.99817,-120.92988,-169.80257
407,-34.78293,-55.157406,-113.15389,-109.041756,-112.02008,-76.14853,-64.37865,-133.28758,-100.43489,-181.92422,-67.89733,-73.14677,-170.60751,-136.40944,-123.06209
408,-78.343704,-102.07156,-163.47736,-117.1353,-127.47504,-46.544376,-99.16152,-82.97597,-113.462326,-142.83905,-32.00112,-91.699486,-144.62476,-130.7444,-112.30083
409,-34.375607,-65.48988,-113.52535,-115.4355,-165.12248,-63.139645,-50.147953,-105.906975,-169.19131,-181.8815,-48.971733,-58.55927,-140.1308,-137.34386,-133.08932
410,-32.170662,-71.19892,-98.4591,-125.96619,-123.37945,-74.87756,-99.96838,-120.22443,-155.14493,-136.72546,-39.35315,-66.59204,-161.39803,-107.30127,-176.1536
411,-68.97629,-106.7097,-123.65753,-160.48332,-135.07637,-81.679794,-71.679276,-144.50189,-139.35077,-164.20352,-80.70259,-99.261375,-134.18494,-106.8601,-204.14763
412,-28.373804,-88.86503,-133.72202,-175.15332,-116.85466,-60.321545,-114.38027,-82.72503,-161.1531,-146.6905,-72.14769,-49.5815,-138.8943,-112.38372,-114.93976
413,-63.886135,-46.694225,-127.473175,-156.1002,-137.47772,-72.257225,-121.02419,-153.5351,-112.76224,-225.99837,-62.248302,-86.03463,-93.82328,-133.10345,-140.13199
414,-65.14888,-45.943817,-69.89041,-143.49889,-132.06921,-80.90678,-73.97576,-91.38229,-123.00876,-131.36328,-30.393133,-95.62794,-128.99088,-94.460075,-146.44441
415,-59.955624,-52.761597,-111.10404,-100.56896,-107.311,-62.822586,-116.603676,-105.98791,-123.980446,-164.49559,-52.41201,-80.650536,-97.85378,-128.0442,-138.3272
416,-75.30528,-85.92414,-87.43642,-97.47792,-100.373,-56.969296,-112.213455,-80.355545,-127.71249,-159.79195,-64.46782,-83.8213,-94.471985,-103.95111,-146.3498
417,-51.670288,-102.32436,-128.27324,-102.21222,-105.999855,-77.3697,-88.03586,-101.81865,-206.3963,-230.51291,-33.46504,-53.941483,-127.00892,-175.84608,-161.58347
418,-32.538364,-75.19167,-115.067,-176.32855,-190.5781,-77.04468,-41.30184,-112.64971,-91.55235,-186.87067,-75.80279,-105.43164,-186.64261,-153.47191,-123.043304
419,-53.63809,-65.68134,-90.79528,-109.760216,-121.90829,-68.3602,-121.7977,-173.87845,-126.89749,-132.45798,-81.79192,-57.00411,-100.0397,-156.20279,-136.52144
420,-66.01703,-67.24181,-102.167114,-109.01868,-146.1414,-29.211018,-53.967575,-79.91256,-120.68389,-134.98364,-79.70879,-64.6734,-154.51617,-150.03963,-124.67432
421,-79.52012,-84.5347,-95.47546,-98.80304,-152.82233,-61.344143,-45.62329,-135.85419,-120.08656,-188.37746,-20.723753,-86.17138,-120.029,-115.23704,-131.99785
422,-70.529495,-94.619316,-84.2381,-121.02779,-189.84943,-62.508545,-48.506107,-117.20846,-112.28035,-116.42938,-21.499651,-90.43366,-74.48672,-115.44138,-121.337425
423,-24.262985,-92.04488,-140.14009,-103.59424,-117.41463,-27.503086,-66.39491,-116.39519,-140.8807,-162.83731,-79.280846,-104.44972,-116.15671,-146.84096,-109.65779
424,-74.47605,-86.81092,-150.73174,-180.9938,-151.43607,-20.448568,-111.08631,-99.56257,-166.83128,-183.88918,-20.241863,-64.238365,-122.71648,-91.44111,-140.68053
425,-76.40205,-54.51934,-146.83653,-130.37265,-135.80573,-37.50237,-100.71657,-128.16872,-143.62154,-147.81874,-78.98963,-40.743454,-104.39861,-110.8605,-156.41466
426,-26.077667,-66.00861,-142.51744,-119.71449,-135.21638,-44.137787,-115.134,-114.00915,-157.2762,-180.36295,-47.345325,-45.373035,-104.35812,-103.58547,-114.11051
427,-64.82051,-100.84915,-123.28276,-108.666115,-115.25706,-78.112915,-42.27245,-100.356384,-160.6699,-234.04779,-78.98862,-53.693825,-76.45634,-115.05637,-116.15679
428,-41.11683,-92.835625,-93.299965,-144.45363,-193.78464,-30.973698,-64.4183,-128.20479,-184.86345,-133.97684,-60.69473,-72.70591,-95.10527,-94.49719,-101.02682
429,-24.684723,-50.981293,-138.92189,-156.27339,-114.08994,-65.79831,-96.712845,-130.26276,-87.38411,-201.65271,-79.51673,-100.120094,-64.055595,-90.54069,-141.9675
430,-25.01552,-110.840515,-148.56976,-97.74866,-169.8662,-71.07349,-64.33302,-179.01555,-97.75726,-154.79402,-57.637314,-99.20789,-124.53123,-160.09349,-125.10238
431,-30.97633,-80.36376,-94.747795,-108.3354,-125.31727,-54.812344,-59.035023,-101.21015,-132.71948,-152.06871,-22.035152,-52.542194,-120.98224,-132.86125,-169.82556
432,-21.838228,-103.11593,-128.89133,-122.895515,-210.94206,-82.8335,-59.450317,-99.530975,-109.253685,-134.31548,-76.50325,-60.328617,-99.87423,-131.15532,-157.57484
433,-56.906055,-76.45455,-135.91759,-145.58679,-166.05447,-59.500866,-84.47592,-110.51727,-93.30771,-199.1444,-79.96951,-79.30781,-69.72656,-168.71541,-170.21022
434,-50.100452,-54.330193,-106.845764,-151.30606,-206.737,-79.57355,-60.13322,-145.84749,-133.50238,-148.5514,-75.4332,-67.011536,-81.305664,-152.44452,-131.3286
435,-28.167902,-104.232605,-135.48221,-126.3505,-97.607315,-82.63402,-112.523125,-131.8456,-154.92696,-135.6039,-36.182213,-61.368683,-153.63838,-137.59251,-108.171104
436,-19.121416,-70.82701,-112.23182,-123.620384,-153.49437,-50.781364,-75.53776,-110.79079,-98.29385,-133.66672,-45.953556,-92.6939,-67.938866,-94.76037,-123.394554
437,-74.116394,-86.9182,-78.46339,-124.35077,-109.409904,-49.136246,-56.409996,-95.42254,-205.58704,-144.8241,-81.350586,-87.202866,-58.48625,-100.23664,-127.886505
438,-28.335426,-57.991985,-78.300995,-161.31873,-160.8224,-64.760185,-68.45544,-70.95838,-197.83052,-200.51065,-65.26605,-94.99054,-144.29236,-141.22168,-144.03203
439,-67.83095,-98.82348,-91.205734,-94.056465,-133.80162,-76.59221,-102.81298,-133.5982,-140.03508,-117.23681,-52.548634,-100.2527,-158.63446,-91.05047,-167.98776
440,-73.447464,-91.03816,-75.73139,-131.51247,-184.53915,-46.656216,-55.10462,-125.76411,-149.83527,-123.82796,-42.08914,-57.20987,-106.91568,-116.22198,-126.940575
441,-56.424995,-93.204704,-60.681477,-109.563385,-91.89704,-49.316086,-114.601166,-143.28337,-148.13391,-143.804,-46.466774,-56.42946,-115.22938,-99.56921,-160.60191
442,-69.748184,-81.018875,-126.3576,-105.944,-193.29102,-77.72608,-107.40777,-95.03414,-166.53981,-144.80547,-78.65051,-90.924416,-63.642788,-108.34125,-113.559235
443,-67.65336,-98.65107,-78.33655,-133.68314,-146.0969,-59.803608,-82.27051,-97.07739,-155.66676,-113.11726,-28.611765,-50.136692,-146.31607,-126.59086,-187.0627
444,-60.716587,-111.13891,-72.17344,-141.03766,-108.907196,-80.92125,-45.09806,-94.007195,-135.08191,-181.11256,-76.14054,-82.18233,-121.31145,-129.85066,-120.72676
445,-53.295536,-87.034775,-113.31133,-80.32088,-120.09827,-74.57212,-81.78496,-144.75273,-96.7953,-175.94298,-76.211235,-93.61225,-115.38143,-87.86142,-109.45676
446,-40.684837,-102.792404,-84.018555,-163.87486,-152.3857,-34.207527,-80.25666,-70.93362,-166.40355,-134.60597,-78.35467,-98.945305,-101.19487,-89.69541,-133.22243
447,-23.235876,-66.77907,-92.91267,-127.286804,-152.88396,-81.16902,-107.895615,-76.639496,-141.57863,-136.66849,-75.45041,-80.64672,-57.11981,-144.35736,-141.27657
448,-48.04429,-70.46006,-77.59492,-108.2408,-126.92842,-77.100685,-94.92913,-96.621925,-157.92569,-142.14963,-53.42991,-62.911476,-165.31506,-174.01079,-111.38533
449,-29.856388,-104.42526,-60.82076,-95.931564,-209.48795,-33.884235,-44.47628,-100.50481,-111.60255,-155.11334,-63.34481,-105.87395,-118.3769,-98.299255,-131.4906
450,-78.15883,-78.69706,-148.13307,-112.11108,-125.65682,-29.724482,-44.7123,-66.774445,-126.57819,-117.52391,-79.82926,-57.490696,-58.367027,-125.83412,-176.50078
451,-60.20835,-59.189556,-76.81008,-132.56903,-99.447464,-57.667767,-115.96217,-101.63545,-105.851654,-105.69389,-79.80473,-63.851353,-97.92862,-83.31012,-112.199326
452,-66.935455,-98.1294,-82.76805,-105.212296,-133.47153,-42.588963,-92.182846,-137.33244,-127.04779,-149.45229,-48.973072,-77.96644,-83.67036,-111.45562,-116.72998
453,-76.94224,-98.03871,-125.06999,-158.20148,-103.04669,-22.418901,-45.1426,-99.490166,-152.11499,-190.54662,-67.764114,-44.36546,-82.91871,-135.79982,-154.9275
454,-69.40149,-107.97545,-115.348854,-140.4551,-167.42635,-79.46068,-87.90746,-139.87895,-126.44734,-141.6268,-73.36858,-89.5731,-67.45627,-107.64137,-143.15059
455,-51.211597,-91.28579,-154.12196,-85.27447,-177.44972,-21.47795,-88.427284,-130.64548,-127.59886,-184.35196,-74.66333,-53.69183,-88.07874,-73.782425,-106.16322
456,-18.115635,-99.77854,-73.30494,-137.6326,-146.38002,-68.85757,-109.90945,-121.47236,-86.4556,-159.19415,-30.313196,-101.385605,-79.17282,-111.35048,-110.29126
457,-59.706734,-40.83554,-122.38789,-134.45515,-177.55482,-24.493084,-113.81088,-65.887566,-97.29586,-156.47215,-45.423824,-57.73219,-154.15535,-174.95242,-113.84429
458,-76.42707,-81.6415,-110.43923,-108.8514,-106.07786,-39.33118,-111.310844,-133.29665,-143.92851,-180.25386,-70.060715,-96.74067,-120.55148,-86.09446,-173.97244
459,-39.700535,-52.72814,-135.48466,-119.31985,-130.08446,-73.300804,-41.909454,-137.95845,-98.15714,-129.24173,-68.50052,-74.61942,-103.17605,-141.43864,-95.77795
460,-37.900806,-98.08854,-78.73685,-136.30222,-119.04778,-54.704895,-94.27744,-166.88213,-79.735504,-186.27814,-78.7421,-65.84334,-85.97085,-155.91853,-134.03838
461,-68.39273,-107.044975,-143.25339,-177.73082,-141.0436,-81.146286,-96.94973,-116.00877,-176.43736,-171.2416,-71.93483,-97.08323,-130.7339,-133.19357,-124.49955
462,-80.36905,-64.30294,-90.02861,-106.53749,-101.35366,-21.064669,-80.15085,-98.438705,-88.8273,-142.07468,-24.830015,-44.349014,-72.11159,-99.93777,-96.15158
463,-36.884315,-72.690674,-77.58289,-131.82268,-190.49548,-42.653576,-67.97973,-116.47493,-111.86106,-135.09213,-19.92994,-87.32333,-106.212555,-125.687096,-97.73581
464,-25.271572,-93.70297,-55.17311,-130.524,-139.80644,-22.54312,-73.12062,-73.93697,-114.36044,-219.57062,-66.14133,-88.508514,-155.51375,-103.66074,-157.9755
465,-71.58962,-87.55267,-82.15411,-72.58741,-104.24986,-63.10589,-87.810036,-84.95898,-109.15137,-168.9483,-24.491446,-100.707436,-77.38724,-115.36673,-129.05429
466,-37.739277,-50.401375,-90.93796,-127.3545,-167.99234,-71.13087,-67.620316,-111.7881,-143.87372,-186.28252,-61.68236,-97.14356,-78.78702,-107.58179,-103.73702
467,-35.769756,-68.46556,-109.831856,-97.28557,-113.36293,-78.88093,-66.8684,-148.63399,-120.33834,-119.14734,-28.295965,-90.56997,-107.73739,-79.58647,-132.05534
468,-75.11033,-46.603313,-89.29425,-71.80832,-98.388145,-79.09121,-110.48657,-110.244286,-122.77927,-222.38704,-78.130684,-67.954605,-120.89516,-158.43993,-92.96561
469,-35.858513,-77.40743,-77.44426,-150.45615,-111.21657,-51.84632,-48.359154,-124.77541,-92.15102,-125.43737,-17.965225,-86.30799,-130.95905,-137.04369,-141.66142
470,-77.730804,-54.05077,-159.85942,-99.89716,-91.815475,-75.29721,-76.30896,-169.8771,-132.60924,-104.84432,-58.62776,-86.808945,-60.224964,-86.48699,-168.91173
471,-45.177677,-110.19543,-80.5793,-121.60367,-110.36582,-74.70196,-73.90794,-97.77225,-129.27423,-128.37874,-58.411148,-50.08598,-78.77377,-107.76367,-98.15771
472,-24.267204,-94.38765,-163.64429,-143.61626,-186.14201,-67.755684,-65.39555,-89.138336,-135.3333,-145.69414,-77.86271,-83.10773,-181.40541,-100.00566,-174.9727
473,-26.487135,-43.15841,-61.794598,-105.39829,-160.52309,-70.98896,-58.429077,-149.80205,-113.4645,-88.07789,-51.176594,-56.816666,-53.827168,-201.2106,-159.4298
474,-75.48758,-79.93973,-118.552475,-94.944,-115.90008,-44.995293,-48.339333,-133.22708,-92.30251,-82.25483,-49.23787,-55.599976,-152.43967,-121.94543,-111.97931
475,-68.03807,-100.5149,-93.35457,-89.90699,-112.35269,-46.217503,-101.77066,-132.51797,-116.32429,-131.26566,-74.47823,-93.00131,-123.95151,-134.93848,-110.206665
476,-24.524387,-50.0496,-104.47155,-127.66025,-169.06123,-48.666073,-67.80463,-163.84344,-79.53386,-194.26477,-78.62324,-68.91679,-78.97939,-107.41602,-92.01109
477,-78.10824,-79.36342,-87.36677,-100.40857,-159.04175,-38.963043,-70.66181,-115.20071,-160.36742,-179.87,-63.958046,-82.71573,-120.95751,-153.24904,-142.77351
478,-30.697956,-97.29815,-87.757614,-100.34579,-144.5767,-72.99634,-99.38097,-114.52214,-166.95876,-154.88809,-65.56441,-95.84621,-98.966934,-90.28216,-123.89942
479,-20.812279,-87.69806,-118.7857,-74.28694,-131.30867,-77.88945,-70.87324,-141.39896,-113.196266,-132.37563,-62.634674,-74.78267,-60.868206,-112.75174,-123.80418
480,-61.819183,-78.78473,-130.06555,-70.114006,-147.6647,-50.558746,-109.16276,-86.14464,-122.06741,-137.7042,-48.808594,-81.407936,-81.31895,-138.84312,-116.039986
481,-75.541306,-98.25679,-95.500854,-134.84502,-136.82143,-74.66643,-96.38758,-127.610374,-103.6183,-121.72903,-76.73552,-50.864437,-98.78555,-135.47458,-151.97896
482,-75.35858,-65.525085,-81.10068,-159.14459,-110.93598,-21.491535,-80.4974,-156.2245,-86.92155,-111.30676,-30.034676,-77.145706,-94.86512,-162.01366,-162.69666
483,-27.112204,-70.7479,-116.795,-100.28996,-161.53983,-74.88276,-44.133987,-88.192856,-183.26938,-132.69293,-11.636956,-89.64703,-95.82081,-131.19397,-96.56263
484,-28.112408,-91.798904,-112.79471,-152.80884,-162.02444,-76.5903,-71.05296,-146.08292,-88.52678,-130.00009,-70.41305,-70.26581,-111.50632,-109.482414,-141.57394
485,-76.63488,-104.18139,-108.29068,-174.122,-123.97453,-71.54585,-86.80429,-107.1154,-110.14078,-201.06216,-35.455616,-77.86995,-141.02843,-131.52257,-152.57407
486,-39.103527,-97.93264,-130.52132,-132.30977,-166.35684,-65.87819,-56.663216,-110.05085,-146.07379,-97.489975,-78.36542,-55.494877,-105.18788,-134.32127,-139.79446
487,-74.99154,-54.60101,-83.256004,-91.63386,-81.26478,-63.82167,-81.29447,-130.2108,-119.53241,-111.32911,-77.707375,-61.425858,-122.53447,-83.02254,-110.29005
488,-79.18808,-80.01714,-61.469498,-113.30344,-177.32187,-48.159744,-62.85146,-88.71945,-180.4916,-142.99901,-59.914577,-53.43397,-168.22156,-83.20653,-140.4161
489,-54.720226,-54.470966,-146.044,-131.53848,-110.08874,-28.972555,-68.27525,-103.644,-105.77988,-91.567955,-42.16812,-99.99935,-130.90015,-115.45276,-145.68329
490,-75.92648,-63.693874,-85.12511,-139.63077,-93.4199,-55.909695,-83.18534,-70.20328,-207.36768,-144.92317,-38.753883,-50.924114,-91.75217,-138.52309,-141.38106
491,-28.575039,-42.67396,-129.81302,-157.78241,-95.256996,-28.790462,-111.6005,-115.955154,-109.9714,-122.66366,-43.49827,-65.86879,-134.93536,-134.72441,-167.18399
492,-33.307823,-86.715034,-123.33074,-114.2809,-134.04752,-27.214046,-61.3445,-78.87517,-109.40558,-147.06432,-66.41405,-99.08079,-109.152435,-127.52499,-116.57874
493,-74.06394,-73.26847,-48.92191,-108.03117,-129.96434,-77.27183,-74.73028,-113.30794,-130.10991,-96.76602,-58.316086,-79.559845,-64.43531,-108.491516,-152.65921
494,-51.047447,-61.048294,-86.58507,-95.01528,-127.17208,-44.949875,-50.573666,-109.05749,-150.5792,-176.28355,-78.216324,-98.76878,-87.689545,-108.92273,-125.61612
495,-33.45885,-47.1333,-125.50492,-94.11519,-170.17242,-15.45084,-43.734875,-91.54455,-87.17015,-129.68893,-21.569984,-56.85202,-59.856625,-123.971245,-113.812195
496,-48.796402,-71.56649,-134.93356,-126.015114,-112.15507,-65.338005,-91.37545,-143.51114,-138.49281,-143.21881,-13.877169,-95.96583,-154.30049,-93.87803,-150.0987
497,-56.608166,-112.30663,-87.02524,-132.45488,-107.2535,-43.97985,-91.82774,-94.272995,-79.46535,-129.55226,-31.707806,-62.367123,-114.8161,-90.48861,-111.80573
498,-17.634697,-48.998257,-110.505844,-81.73487,-128.1127,-57.84126,-65.8047,-91.67177,-121.4918,-110.79612,-23.687483,-90.888855,-101.8123,-103.40682,-121.041
499,-45.003307,-82.27161,-133.21017,-83.31943,-99.69735,-64.98961,-109.15686,-80.63849,-73.704384,-145.17253,-32.26643,-82.53268,-124.96803,-99.65984,-130.6963
500,-37.783802,-46.274426,-123.43472,-117.82387,-177.66844,-48.369892,-87.9903,-118.63001,-131.02959,-142.855,-75.37287,-91.90115,-95.682274,-91.22793,-145.5893
501,-18.94347,-81.446724,-53.161728,-66.746506,-106.29907,-68.501,-43.553844,-86.3197,-125.312645,-133.40999,-74.22193,-83.42028,-162.90334,-154.88152,-150.56224
502,-23.392525,-108.099365,-136.12617,-113.54598,-134.8656,-24.690794,-57.74141,-70.509186,-76.59867,-139.39738,-29.817638,-75.12858,-133.71277,-87.722374,-91.051414
503,-59.337917,-47.649303,-76.36409,-76.19704,-132.00789,-15.767846,-42.0766,-108.3203,-86.143196,-102.911835,-56.887737,-69.29679,-117.81336,-108.31189,-124.48471
504,-44.746433,-53.339916,-66.46215,-92.05257,-123.241516,-58.307568,-90.40501,-138.03288,-100.77496,-105.75101,-65.761696,-106.6437,-132.91455,-81.090195,-118.272064
505,-22.8768,-84.73759,-71.035194,-116.761116,-118.50242,-50.05109,-56.28364,-79.49833,-88.23995,-116.54278,-16.900309,-58.433037,-154.69673,-137.63885,-113.311905
506,-66.6539,-40.1799,-122.53862,-65.73228,-103.00836,-65.77104,-68.07592,-121.95407,-107.53187,-149.37491,-23.669447,-103.16854,-163.83997,-146.5217,-97.21689
507,-74.99429,-51.778484,-122.41435,-74.1638,-105.529976,-18.588676,-90.82249,-88.41314,-150.54182,-105.51333,-40.461586,-84.94507,-126.47185,-142.35812,-152.35889
508,-23.858292,-83.85866,-147.83511,-81.2016,-126.80527,-63.33589,-85.67354,-98.360535,-112.09184,-146.06964,-78.81464,-46.315277,-151.63762,-136.42831,-157.3269
509,-21.847113,-77.00286,-117.1505,-102.881294,-126.528305,-69.69048,-68.63873,-68.84427,-131.97073,-128.34209,-75.76267,-92.48401,-64.26654,-170.44565,-127.8355
510,-32.14815,-111.28037,-114.10828,-162.67267,-85.8283,-77.7033,-101.19224,-144.39421,-106.94953,-152.66765,-60.70517,-89.636215,-108.745316,-100.34638,-131.07396
511,-66.15618,-49.64894,-49.313744,-107.90638,-107.52275,-77.84511,-71.96073,-113.18018,-83.98803,-174.73598,-75.94174,-89.18225,-165.34047,-136.54176,-145.34149
512,-75.238434,-112.12328,-54.052475,-126.52784,-108.30174,-67.26518,-66.37061,-171.65598,-122.18394,-100.47474,-68.28288,-91.732704,-121.1736,-164.14946,-100.43537
513,-76.93615,-108.06827,-107.07817,-98.55012,-143.14748,-75.19256,-41.296776,-154.03711,-89.784775,-98.2761,-32.82949,-112.77297,-64.089325,-156.50237,-109.80186
514,-57.452965,-116.33507,-72.276566,-117.53628,-145.84305,-26.697256,-48.350197,-134.40306,-111.32664,-112.60789,-42.3075,-76.89747,-103.93016,-208.5881,-147.58868
515,-29.52748,-44.901295,-117.14718,-83.13689,-92.60028,-41.329674,-56.078163,-138.75194,-83.79155,-144.81754,-73.14881,-46.064667,-149.51137,-112.98871,-121.794304
516,-60.170708,-123.758255,-160.87125,-107.219925,-110.95032,-34.33912,-90.12207,-86.787926,-111.12074,-138.8499,-26.88162,-88.257965,-146.84659,-132.95644,-123.08908
517,-72.69859,-101.51332,-52.244476,-74.93355,-115.20343,-69.206566,-73.20438,-115.87713,-152.0818,-126.635994,-57.554424,-65.39193,-97.34647,-78.67563,-96.20775
518,-18.663591,-40.108448,-104.76514,-158.84558,-111.03109,-74.53486,-96.7736,-68.67387,-119.84447,-113.698364,-74.891556,-74.05646,-101.14384,-185.34244,-96.16028
519,-59.44976,-72.82059,-106.60042,-128.83861,-91.550354,-51.92526,-97.67099,-76.651276,-168.67409,-122.01125,-67.83145,-128.28693,-83.0868,-96.305954,-75.3415
520,-72.808205,-53.644283,-70.97583,-69.583466,-125.109886,-40.787865,-77.34146,-140.41666,-103.239265,-178.651,-68.003456,-48.979332,-118.23281,-90.500336,-123.74733
521,-57.610348,-85.74988,-98.77157,-129.40875,-141.29872,-76.377075,-45.721798,-76.87801,-177.43324,-133.00687,-60.922256,-91.511826,-72.7001,-133.1012,-91.44544
522,-30.890568,-140.65535,-90.616234,-108.44808,-144.5796,-75.43202,-33.531734,-150.37427,-126.73377,-104.115425,-62.085697,-57.466187,-67.27881,-181.2932,-78.89699
523,-28.061306,-126.53805,-117.05285,-113.580246,-81.36736,-69.707115,-42.18433,-135.53207,-128.91931,-149.03246,-23.327843,-95.70089,-146.07817,-122.12213,-129.09955
524,-20.489906,-112.68739,-75.467224,-115.492836,-121.90304,-68.12074,-110.278046,-76.71443,-125.138596,-223.81288,-76.487045,-52.383007,-111.014915,-100.03012,-104.860855
525,-57.188385,-93.22326,-115.56949,-107.66066,-137.9506,-34.535435,-46.840866,-62.928204,-112.37446,-120.81246,-32.2193,-85.07531,-97.28811,-120.501366,-88.37508
526,-17.2672,-106.3637,-54.100925,-138.07971,-125.78648,-62.20503,-54.67932,-66.72109,-130.73354,-161.2913,-46.429314,-59.174423,-137.51448,-92.99967,-122.880394
527,-52.51175,-90.72945,-106.770584,-78.06349,-89.323654,-25.558916,-49.448345,-76.30754,-126.266304,-128.91711,-72.16139,-92.00217,-61.383396,-163.4148,-94.46201
528,-72.82201,-48.21383,-72.90013,-151.49223,-85.377556,-77.95863,-111.218704,-95.84968,-171.48021,-144.38408,-76.75347,-72.2571,-91.4156,-85.344734,-89.77271
529,-50.680756,-41.14451,-163.91838,-111.21472,-140.35867,-40.105003,-87.71383,-90.9765,-133.61821,-107.69694,-52.26091,-86.29074,-80.110985,-81.21678,-112.542725
530,-69.995415,-65.33384,-50.883682,-104.0923,-115.57978,-22.563087,-90.21069,-62.437607,-88.691154,-164.34885,-63.34307,-98.20335,-77.141235,-106.0961,-112.702095
531,-39.67459,-93.23438,-87.51035,-106.734795,-147.35532,-52.38738,-49.635056,-73.329285,-142.28508,-178.64017,-46.946114,-97.23626,-96.02655,-96.3761,-115.2772
532,-25.546215,-37.90506,-125.08527,-70.97479,-121.77572,-70.69072,-86.81729,-64.44825,-151.66406,-157.13315,-75.53714,-38.884636,-144.65436,-136.35068,-150.51047
533,-68.23669,-88.96295,-128.14148,-144.02887,-127.603325,-78.8941,-108.87997,-84.097336,-98.79208,-165.88663,-75.052605,-49.096207,-68.703964,-113.63383,-104.80592
534,-18.107658,-78.5433,-169.5326,-161.22165,-133.46985,-54.911434,-95.78378,-170.11638,-136.96904,-122.5449,-76.42029,-55.02685,-94.952156,-113.82978,-78.90922
535,-71.08777,-94.87791,-80.688736,-80.408165,-188.26996,-38.678844,-61.39,-109.04446,-103.60967,-140.71725,-71.749,-45.40199,-104.75452,-91.977646,-119.34236
536,-51.822613,-69.83597,-142.48743,-76.04937,-112.14461,-41.914402,-72.350365,-103.736725,-127.93627,-120.11933,-50.79119,-40.054283,-104.72624,-98.6411,-152.63522
537,-62.407932,-44.663105,-149.9294,-144.81859,-116.44264,-51.53426,-38.289417,-154.90915,-132.46127,-128.80592,-49.718124,-67.41321,-124.62255,-103.914276,-98.79217
538,-59.772137,-90.407394,-178.62987,-78.89101,-154.53612,-19.490223,-74.70427,-99.33366,-96.306786,-122.78607,-17.842428,-95.65378,-84.696976,-111.99504,-78.540306
539,-54.631718,-74.151535,-99.603165,-115.89884,-92.303856,-70.65594,-43.78483,-71.4879,-98.496254,-95.38935,-77.2053,-77.81136,-146.8515,-75.97592,-132.61046
540,-41.09872,-82.94571,-153.03625,-110.23928,-104.41439,-40.249725,-45.08074,-78.029526,-73.51611,-87.86238,-71.91257,-59.762817,-164.81746,-91.31566,-147.72704
541,-73.13136,-78.56471,-70.72053,-146.93362,-117.148445,-25.046661,-94.948456,-117.4067,-96.8616,-146.44647,-73.30049,-66.050964,-98.3956,-129.78471,-127.49449
542,-62.803886,-108.060585,-126.97453,-169.67589,-107.62952,-74.9406,-40.58155,-95.232796,-146.63817,-147.39029,-68.04125,-43.475647,-167.758,-106.154465,-126.16805
543,-16.340939,-60.862633,-55.768867,-94.96371,-116.639755,-56.22781,-97.44792,-97.41506,-149.98647,-113.376465,-49.09368,-77.87358,-87.692696,-85.85696,-110.73233
544,-44.15054,-100.339615,-115.10743,-99.900826,-91.9313,-71.626785,-49.11878,-74.7228,-103.8216,-202.02368,-51.104084,-37.57827,-136.48053,-106.65288,-101.634514
545,-57.752842,-77.812965,-97.786156,-84.94092,-103.29957,-38.585514,-37.264164,-80.37653,-84.03573,-125.87194,-36.17911,-75.83177,-67.51355,-105.886246,-99.616806
546,-73.20552,-80.63045,-92.54452,-99.61225,-124.64088,-22.136484,-84.36565,-141.35114,-125.40379,-158.13214,-75.79723,-82.17434,-104.63435,-189.90791,-90.15663
547,-22.090786,-77.228134,-84.912796,-76.095894,-180.75546,-70.25698,-91.424286,-151.74132,-116.441315,-174.64523,-75.47154,-93.42568,-63.637398,-194.81369,-164.34659
548,-55.11835,-41.829044,-149.60962,-74.71508,-160.4542,-28.957363,-82.97829,-124.32068,-123.12749,-158.56442,-41.994823,-32.445015,-105.247215,-126.88392,-129.36803
549,-74.94242,-62.382343,-63.033306,-95.155525,-189.15862,-25.774343,-76.583664,-59.686222,-133.23235,-140.21371,-57.42718,-54.66699,-114.93772,-117.70413,-105.64415
550,-18.492075,-37.85968,-114.425385,-133.02518,-118.06248,-61.429996,-46.748432,-108.191536,-109.85064,-142.28087,-76.929375,-37.67758,-66.14723,-88.83963,-130.21463
551,-21.861155,-40.167156,-159.21582,-80.171165,-97.07632,-62.313526,-93.31353,-75.493095,-95.51186,-136.86292,-61.46337,-90.30706,-87.55665,-127.30264,-121.63421
552,-71.5075,-90.16084,-79.05468,-117.48,-108.39744,-35.851574,-54.057037,-87.51156,-112.70355,-136.75706,-70.29572,-68.818825,-91.97671,-128.2192,-117.04806
553,-19.826996,-103.49415,-96.019295,-117.41977,-142.69788,-56.619816,-77.6,-165.19374,-106.33778,-149.71529,-50.668262,-72.879425,-157.68835,-108.89411,-174.40834
554,-71.47869,-102.704155,-76.16492,-79.12315,-140.5986,-61.117172,-88.40829,-123.9555,-111.951836,-158.38367,-67.317955,-100.18727,-84.93035,-102.36168,-125.82533
555,-21.474297,-65.181656,-84.280655,-98.39175,-80.06761,-75.07497,-105.99438,-140.30795,-151.0482,-135.54271,-72.8436,-93.46435,-92.1425,-112.615715,-127.05962
